FMTM,WSF2,WSF5,SNOW,PRCP,WT08,DATE,WDF2,AWND,WDF5,PGTM,WT01,TMAX,WESD,WT02,WT13,TMIN,WT16,WT14,WT11,WT18,WT22,WT09,WT04,WT15,WT06,WT17,WT03,WT05,TSUN,WT10,WT21,WT19,RHMX,ASLP,RHAV,ASTP,RHMN,AWBT,ADPT,WT07
 1049,  112,  148,    0,    0,,2006-12-27,  300,   38,  290, 1016,,8.9,    0,,,2.2,,,,,,,,,,,,,,,,,   63,10173,   47,10129,   34,   22,  -39,
 1826,  107,  139,    0,   25,,2006-12-26,  320,   41,  330, 2004,    1,12.2,    0,,    1,6.7,    1,    1,,,,,,,,,,,,,,,  100,10014,   82, 9980,   58,   78,   56,
 1526,   58,  130,    0,  124,,2006-12-25,   40,   21,  210, 1256,    1,10.0,    0,,    1,2.8,    1,    1,,,,,,,,,,,,,,,  100,10163,   90,10159,   79,   56,   44,
 0959,   80,  107,    0,    0,,2006-12-24,  310,   33,  320, 0936,,12.2,    0,,,2.8,,,,,,,,,,,,,,,,,   79,10217,   59,10179,   45,   50,    6,
 1528,   80,  107,    0,   15,,2006-12-23,  300,   30,  310, 1527,    1,16.7,    0,    1,,6.7,    1,    1,,,,,,,,,,,,,,,  100,10125,   71,10098,   36,  100,   67,
 1051,   63,  139,    0,  178,,2006-12-22,   90,   20,   90, 1052,    1,13.9,    0,,    1,7.8,    1,    1,,,,,,,,,,,,,,,   97,10230,   87,10217,   66,   83,   72,
 1439,   54,   67,    0,    0,,2006-12-21,  170,   21,  200, 0218,,8.9,    0,,,3.9,    1,,,,,,,,,,,,,,,,   77,10278,   65,10251,   57,   39,    6,
 1937,   54,   63,    0,    0,,2006-12-20,  180,   21,  180, 1937,,8.9,    0,,,0.0,,,,,,,,,,,,,,,,,   78,10312,   61,10291,   46,   22,  -22,
 1553,   76,  103,    0,    0,,2006-12-19,  330,   42,  330, 1426,,11.1,    0,,,2.2,,,,,,,,,,,,,,,,,   59,10271,   47,10234,   35,   33,  -33,
 2113,   98,  116,    0,    0,,2006-12-18,  340,   44,  330, 1937,,23.3,    0,,,6.7,,,,,,,,,,,,,,,,,   90,10207,   64,10176,   40,   94,   61,
 2039,   63,  116,    0,    0,,2006-12-17,  180,   23,  100, 0932,,16.1,    0,,,2.2,,,,,,,,,,,,,,,,,   86,10217,   67,10196,   47,   61,   28,
 0058,   76,  107,    0,    0,,2006-12-16,  300,   29,  300, 0057,,12.2,    0,,,3.3,,,,,,,,,,,,,,,,,   82,10210,   57,10173,   40,   44,   -6,
 2137,   72,   98,    0,    0,    1,2006-12-15,  290,   30,  300, 2257,    1,15.0,    0,,    1,3.9,,,,,,,,,,,,,,,,,  100,10098,   71,10075,   36,   72,   44,
 1720,   45,   54,    0,    0,,2006-12-14,  170,   23,  190, 1559,    1,15.0,    0,    1,    1,4.4,,,,,,,,,,,,,,,,,  100,10173,   91,10152,   67,   72,   61,
 1432,   54,   58,    0,   23,,2006-12-13,  170,   25,  170, 1432,    1,12.2,    0,    1,,6.7,    1,,,,,,,,,,,,,,    1,,  100,10234,   95,10217,   86,   83,   78,
 1633,   58,  148,    0,    0,,2006-12-12,  100,   22,   30, 1013,,13.3,    0,,,1.1,,,,,,,,,,,,,,,,,   89,10325,   73,10301,   49,   56,   28,
 1223,   58,   72,    0,    0,,2006-12-11,  340,   11,  350, 1218,,17.2,    0,,,0.6,,,,,,,,,,,,,,,,,   86,10308,   57,10278,   19,   39,  -17,
 1453,   58,   67,    0,    0,,2006-12-10,  180,   24,  180, 1453,,12.2,    0,,,-2.2,,,,,,,,,,,,,,,,,   76,10298,   53,10271,   31,    6,  -50,
 1406,   54,   67,    0,    0,,2006-12-09,  170,   27,  220, 1037,,5.0,    0,,,-7.2,,,,,,,,,,,,,,,,,   68,10318,   50,10295,   27,  -39, -106,
 1341,  112,  156,    0,    0,,2006-12-08,  320,   56,  310, 0041,,1.7,    0,,,-5.0,,,,,,,,,,,,,,,,,   53,10298,   43,10264,   34,  -56, -133,
 2309,  139,  179,    0,    0,,2006-12-07,  320,   62,  310, 2148,,13.3,    0,,,-3.9,,,,    1,,,,,,,,,,,,,   68,10176,   49,10142,   31,   17,  -44,
 1323,  112,  139,    0,    0,,2006-12-06,  210,   47,  210, 1322,,10.6,    0,,,-1.7,,,,,,,,,,,,,,,,,   75,10237,   55,10227,   36,   22,  -33,
 1204,   67,   94,    0,    0,,2006-12-05,  300,   26,  270, 1057,,5.6,    0,,,-2.2,,,,,,,,,,,,,,,,,   63,10271,   47,10240,   38,  -17,  -83,
 0924,  125,  156,    0,    0,,2006-12-04,  320,   53,  320, 0924,,5.0,    0,,,-1.7,    1,,,,,,,,,,,,,,,,   67,10240,   44,10213,   36,  -17,  -89,
 0035,   54,   67,    0,    0,,2006-12-03,   10,   16,   20, 0030,,6.7,    0,,,1.1,,,,,,,,,,,,,,,,,   67,10291,   58,10274,   53,   17,  -33,
 0011,  116,  165,    0,    0,,2006-12-02,  320,   50,  320, 0006,,9.4,    0,,,3.9,,,,,,,,,,,,,,,,,   55,10257,   48,10217,   40,   22,  -39,
 1500,  165,  215,    0,   15,,2006-12-01,  190,   75,  200, 1500,    1,23.9,    0,,    1,7.8,    1,,,,,,,,,,,,,,,,  100,10088,   76,10061,   38,  150,  128,
 1206,  107,  143,    0,    0,,2006-11-30,  210,   38,  220, 1206,    1,21.1,    0,    1,    1,10.0,    1,,,,,,,,,,,,,,,,  100,10213,   83,10196,   64,  139,  128,
 1653,   45,   45,    0,    0,    1,2006-11-29,   50,   18,   50, 1724,    1,16.7,    0,    1,    1,8.3,,,,,,,,,,,,,,,,,  100,10271,   92,10247,   78,  106,  100,
 1725,   36,   40,    0,    0,    1,2006-11-28,  170,    4,  170, 1724,    1,16.1,    0,,    1,5.6,,,,,,,,,,,,,,,,,  100,10268,   80,10240,   54,   89,   72,
 1049,   40,   54,    0,    0,,2006-11-27,  180,   13,  170, 0914,    1,13.3,    0,,    1,4.4,,,,,,,,,,,,,,,,,  100,10268,   84,10244,   65,   78,   61,
 1500,   40,   45,    0,    0,,2006-11-26,  170,   14,  160, 1415,    1,15.0,    0,,    1,3.9,,,,,,,,,,,,,,,,,  100,10284,   82,10257,   60,   72,   56,
 1746,   40,   45,    0,    0,,2006-11-25,  120,   10,  120, 1745,,15.0,    0,,,1.1,,,,,,,,,,,,,,,,,   89,10278,   70,10251,   45,   56,   28,
 1332,   72,   89,    0,    0,,2006-11-24,  350,   36,  320, 1033,,17.2,    0,,,4.4,,,,,,,,,,,,,,,,,   90,10227,   56,10196,   24,   61,    6,
 0319,   94,  112,    0,   18,,2006-11-23,   10,   66,  360, 0100,    1,9.4,    0,,    1,4.4,    1,    1,,,,,,,,,,,,,,,   93,10193,   88,10169,   83,   61,   50,
 1818,  112,  170,    0,  206,,2006-11-22,   20,   81,   20, 0738,    1,6.7,    0,,    1,3.9,    1,,,,,,,,,,,,,,,,   96,10227,   78,10213,   53,   39,   11,
 1750,   94,  125,    0,    0,,2006-11-21,   20,   57,   20, 1145,,8.3,    0,,,2.2,,,,,,,,,,,,,,,,,   68,10301,   59,10278,   52,   28,  -17,
 1501,   76,   98,    0,    0,,2006-11-20,  340,   49,  350, 1500,,7.8,    0,,,2.2,,,,,,,,,,,,,,,,,   73,10224,   62,10186,   53,   28,  -17,
 1704,   63,   80,    0,    0,,2006-11-19,  330,   36,  320, 1702,,10.0,    0,,,3.9,    1,,,,,,,,,,,,,,,,   79,10159,   67,10132,   55,   44,   11,
 0927,   67,   80,    0,    0,,2006-11-18,  330,   38,  340, 0929,,10.6,    0,,,3.3,,,,,,,,,,,,,,,,,   73,10166,   59,10146,   50,   39,   -6,
 1411,   98,  125,    0,    0,,2006-11-17,  330,   49,  310, 1419,,15.6,    0,,,6.1,,,,,,,,,,,,,,,,,   83,10105,   62,10064,   42,   78,   33,
 1229,  161,  219,    0,  257,,2006-11-16,  150,   60,  170, 1228,    1,20.6,    0,,    1,13.3,    1,,,,,,,,,,    1,,,,,,   97,10020,   87,10003,   64,  161,  150,
 0929,   45,   54,    0,    0,    1,2006-11-15,   50,   12,   50, 0928,    1,15.0,    0,,    1,9.4,    1,,,,,,,,,,,,,,,,   97,10125,   88,10102,   78,  122,  111,
 1728,   54,   76,    0,    0,,2006-11-14,   90,   21,   60, 1221,,18.3,    0,,,11.1,,,,,,,,,,,,,,,,,   96,10102,   81,10078,   63,  117,  106,
 0003,  125,  148,    0,    8,,2006-11-13,  330,   59,  330, 2354,    1,12.8,    0,,    1,8.3,    1,    1,,,,,,,,,,,,,,,   93,10119,   89,10098,   83,  100,   94,
 1610,  130,  165,    0,  282,,2006-11-12,  340,   88,  320, 1600,    1,18.3,    0,,    1,7.8,    1,    1,,,,,,,,,,,,,,,   97,10125,   91,10095,   73,   94,   83,
 2255,   67,   76,    0,    0,    1,2006-11-11,  320,   34,  330, 2258,    1,22.2,    0,,    1,11.7,,,,,,,,,,,,,,,,,   90,10115,   72,10095,   57,  139,  117,
 1825,   45,   58,    0,    0,,2006-11-10,  120,   21,  130, 1825,    1,23.3,    0,,    1,8.9,,,,,,,,,,,,,,,,,   97,10142,   72,10108,   44,  122,  100,
 9999,,,    0,    0,,2006-11-09,,   38,,,,21.1,    0,,,11.7,,,,,,,,,,,,,,,,,   90,10041,   67,10007,   42,  128,   94,
 1859,   72,   89,    0,  376,,2006-11-08,  330,   42,  330, 1858,    1,17.2,    0,,    1,12.2,    1,    1,,,,,,,,,,,,,,,  100,10014,   96,10000,   87,  144,  139,
 2219,   40,   54,    0,   69,    1,2006-11-07,   40,   21,   50, 2123,    1,13.3,    0,    1,,3.3,    1,    1,,,,,,,,,,,,,,,  100,10213,   93,10207,   77,   83,   78,
 1811,   40,   54,    0,    0,,2006-11-06,  100,    7,  110, 1801,,12.2,    0,,,4.4,,,,,,,,,,,,,,,,,   86,10305,   70,10284,   45,   56,   22,
 1215,   40,   58,    0,    0,,2006-11-05,  160,   13,  110, 0738,,10.6,    0,,,1.1,,,,,,,,,,,,,,,,,   77,10335,   56,10312,   38,   28,  -22,
 0939,   58,   72,    0,    0,,2006-11-04,  330,   18,  330, 0922,,7.8,    0,,,-1.7,,,,,,,,,,,,,,,,,   67,10345,   50,10318,   35,    0,  -61,
 0156,   98,  130,    0,    0,,2006-11-03,  320,   60,  300, 0432,,7.8,    0,,,1.1,,,,,,,,,,,,,,,,,   55,10291,   44,10254,   35,    0,  -72,
 2335,  125,  170,    0,   97,,2006-11-02,  320,   62,  330, 2334,    1,15.6,    0,,    1,5.0,    1,,,,,,,,,,,,,,,,   97,10179,   54,10142,   29,   61,    6,
 2359,   54,   67,    0,    0,,2006-11-01,  180,   27,  170, 0811,,21.7,    0,,,11.7,    1,,,,,,,,,,,,,,,,   87,10152,   73,10129,   55,  133,  111,
 1346,   67,   80,    0,    0,,2006-10-31,  180,   29,  230, 1157,,22.8,    0,,,8.9,,,,,,,,,,,,,,,,,   89,10156,   68,10135,   42,  117,   83,
 1409,   58,   67,    0,    0,,2006-10-30,  170,   22,  170, 1408,,20.0,    0,,,3.9,,,,,,,,,,,,,,,,,   89,10190,   67,10163,   41,   83,   50,
 1509,  103,  143,    0,    0,,2006-10-29,  290,   43,  250, 1025,,16.7,    0,,,4.4,,,,,,,,,,,,,,,,,   71,10105,   46,10064,   23,   50,  -22,
 1754,  165,  215,    0,  264,,2006-10-28,  290,   62,  290, 1754,    1,17.8,    0,,    1,7.2,    1,,,,,,,,,,,,,,,,  100, 9966,   67, 9939,   37,  106,   67,
 2335,   63,   80,    0,  191,,2006-10-27,  220,   25,  150, 2248,    1,13.3,    0,,    1,8.3,    1,,,,,,,,,,,,,,,,   97,10166,   82,10163,   66,   78,   61,
 1015,   80,   98,    0,    0,,2006-10-26,  340,   36,  330, 1015,,12.2,    0,,,4.4,,,,,,,,,,,,,,,,,   74,10227,   55,10200,   43,   44,   -6,
 1506,  107,  161,    0,    0,,2006-10-25,  330,   51,  330, 1252,,12.8,    0,,,3.9,,,,,,,,,,,,,,,,,   67,10193,   52,10163,   38,   44,  -17,
 1336,  112,  156,    0,    0,,2006-10-24,  310,   64,  310, 1335,,10.6,    0,,,4.4,,,,,,,,,,,,,,,,,   62,10135,   50,10108,   38,   33,  -28,
 1406,   98,  134,    0,    0,,2006-10-23,  290,   59,  320, 0053,,12.8,    0,,,5.0,,,,,,,,,,,,,,,,,   66,10115,   52,10088,   44,   44,  -11,
 1451,   94,  112,    0,    0,,2006-10-22,  200,   41,  200, 1450,,16.7,    0,,,6.7,    1,,,,,,,,,,,,,,,,   93,10132,   79,10115,   60,  100,   78,
 1518,   63,   80,    0,    0,,2006-10-21,  340,   27,  320, 0949,,16.7,    0,,,7.2,,,,,,,,,,,,,,,,,   83,10179,   58,10146,   39,   78,   28,
 1206,  148,  210,    0,   56,,2006-10-20,  290,   49,  290, 1205,    1,21.1,    0,,    1,9.4,    1,,,,,,,,,,,,,,,,  100,10044,   70,10014,   44,  128,  100,
 1511,   58,   72,    0,    5,    1,2006-10-19,  180,   22,  200, 1558,    1,20.0,    0,,    1,16.1,    1,    1,,,,,,,,,,,,,,,  100,10091,   94,10075,   87,  172,  172,
 1620,   40,   54,    0,    0,,2006-10-18,  180,   18,  180, 1545,    1,23.3,    0,,    1,16.1,    1,    1,,,,,,,,,,,,,,,  100,10112,   88,10085,   71,  178,  172,
 1155,   80,  107,    0,  140,,2006-10-17,  170,   41,  170, 1223,    1,17.8,    0,,    1,12.8,    1,    1,,,,,,,,,,,,,,,  100,10159,   92,10149,   81,  144,  139,
 1308,   58,   72,    0,    0,,2006-10-16,  190,   21,  210, 1310,,17.8,    0,,,5.0,    1,,,,,,,,,,,,,,,,   90,10247,   66,10220,   43,   94,   61,
 1431,   58,   89,    0,    0,,2006-10-15,  260,   19,  250, 1213,,16.7,    0,,,3.3,,,,,,,,,,,,,,,,,   80,10200,   55,10169,   30,   61,    6,
 1249,   94,  112,    0,    0,,2006-10-14,  240,   35,  310, 1605,,16.7,    0,,,3.3,,,,,,,,,,,,,,,,,   83,10139,   50,10108,   22,   50,  -11,
 1636,   80,   98,    0,    0,,2006-10-13,  210,   27,  190, 1330,,13.3,    0,,,3.9,,,,,,,,,,,,,,,,,   74,10135,   51,10108,   34,   44,  -11,
 1654,  125,  165,    0,   58,,2006-10-12,  320,   51,  320, 1653,    1,22.8,    0,,    1,5.6,    1,,,,,,,,,,    1,,,,,,   96,10044,   61,10014,   31,  128,   83,
 2355,   54,   67,    0,    0,    1,2006-10-11,  200,   23,  210, 2355,    1,20.0,    0,,    1,15.0,,,,,,,,,,,,,,,,,   97,10091,   90,10078,   79,  167,  161,
 1822,   36,   40,    0,    0,,2006-10-10,  130,    9,  120, 1811,    1,26.7,    0,,    1,13.3,,,,,,,,,,,,,,,,,   97,10156,   75,10135,   45,  167,  144,
 1845,   31,   31,    0,    0,,2006-10-09,  180,   12,  180, 1845,    1,25.0,    0,,    1,11.1,,,,,,,,,,,,,,,,,   93,10210,   75,10190,   43,  144,  122,
 0913,   58,   63,    0,    0,,2006-10-08,   50,   21,   50, 1002,,21.7,    0,,,11.7,,,,,,,,,,,,,,,,,   90,10261,   73,10240,   47,  133,  111,
 0400,  112,  148,    0,    3,,2006-10-07,   40,   71,   30, 0345,,14.4,    0,,,9.4,    1,,,,,,,,,,,,,,,,   93,10261,   85,10234,   77,  106,   94,
 2342,  116,  148,    0,  333,,2006-10-06,   20,   82,   30, 2341,    1,13.9,    0,,    1,11.1,    1,,,,,,,,,,,,,,,,   97,10240,   88,10213,   69,  111,  100,
 0610,   80,  112,    0,  185,,2006-10-05,   20,   37,   20, 1039,    1,23.9,    0,,    1,13.9,    1,,,,,,,,,,,,,,,,  100,10200,   74,10169,   60,  150,  133,
 1559,   67,   80,    0,    0,    1,2006-10-04,  180,   30,  180, 1558,    1,27.8,    0,,,17.2,,,,,,,,,,,,,,,,,   93,10183,   75,10163,   54,  194,  178,
 1445,   67,   80,    0,    0,,2006-10-03,  170,   26,  170, 1444,,26.7,    0,,,15.6,    1,,,,,,,,,,,,,,,,   90,10217,   71,10196,   42,  172,  150,
 1501,   63,   89,    0,    0,,2006-10-02,  270,   23,  300, 1303,,23.9,    0,,,10.6,,,,,,,,,,,,,,,,,   87,10227,   66,10200,   39,  139,  106,
 1537,   67,   89,    0,   51,,2006-10-01,  270,   24,  270, 1535,    1,22.8,    0,,    1,13.3,    1,    1,,,,,,,,,,,,,,,   96,10179,   72,10146,   47,  139,  117,
 1543,   76,   94,    0,    3,,2006-09-30,  180,   27,  190, 1626,,20.0,    0,,,10.0,    1,,,,,,,,,,,,,,,,   89,10186,   73,10166,   57,  122,  100,
 0908,   89,  116,    0,    0,,2006-09-29,  330,   34,  340, 0906,,18.9,    0,,,12.2,    1,,,,,,,,,,,,,,,,   93,10132,   65,10095,   43,  117,   83,
 1704,  156,  210,    0,  264,,2006-09-28,  250,   46,  290, 1709,    1,25.6,    0,,    1,13.9,    1,,,,,,,,,,    1,,,,,,   97,10088,   79,10071,   58,  161,  144,
 2229,   58,   76,    0,    0,,2006-09-27,  170,   28,  150, 1223,,23.9,    0,,,13.3,,,,,,,,,,,,,,,,,   93,10149,   67,10129,   41,  150,  122,
 1632,   45,   63,    0,    0,,2006-09-26,  210,   22,  190, 1631,,23.3,    0,,,12.8,,,,,,,,,,,,,,,,,   84,10166,   56,10142,   37,  139,   94,
 1601,   76,  112,    0,    0,,2006-09-25,  290,   41,  290, 1115,,24.4,    0,,,16.1,,,,,,,,,,,,,,,,,   68,10125,   51,10095,   37,  144,   94,
 1441,   94,  116,    0,    0,,2006-09-24,  320,   54,  270, 1303,    1,28.3,    0,,,21.1,    1,,,,,,,,,,,,,,,,   85,10075,   73,10051,   49,  206,  189,
 1525,  103,  134,    0,    0,    1,2006-09-23,  210,   58,  220, 1525,    1,26.7,    0,,    1,18.3,,,,,,,,,,,,,,,,,   96,10129,   82,10112,   69,  200,  189,
 2350,   72,   80,    0,    0,,2006-09-22,  180,   36,  170, 1549,,21.1,    0,,,11.7,,,,,,,,,,,,,,,,,   87,10213,   70,10193,   53,  139,  111,
 1410,   54,   63,    0,    0,,2006-09-21,  340,   25,   10, 1539,,21.1,    0,,,10.0,,,,,,,,,,,,,,,,,   83,10200,   60,10169,   39,  111,   72,
 1014,  107,  134,    0,    0,,2006-09-20,  320,   49,  320, 1003,,21.1,    0,,,12.8,,,,,,,,,,,,,,,,,   84,10119,   58,10085,   40,  122,   83,
 1158,   67,   80,    0,    0,    1,2006-09-19,  310,   41,  320, 1517,    1,26.7,    0,,    1,18.3,    1,,,,,,,,,,,,,,,,   90,10075,   71,10051,   50,  183,  161,
 1611,   58,   67,    0,    0,,2006-09-18,  170,   27,  160, 1349,    1,27.8,    0,,    1,17.8,,,,,,,,,,,,,,,,,   97,10119,   81,10098,   60,  200,  189,
 0927,   54,   58,    0,    0,,2006-09-17,  330,   21,   10, 1116,    1,27.2,    0,,    1,16.7,,,,,,,,,,,,,,,,,   97,10156,   78,10135,   54,  189,  178,
 0930,   63,   76,    0,   13,    1,2006-09-16,  360,   36,  360, 0847,    1,22.8,    0,,    1,18.3,    1,    1,,,,,,,,,,,,,,,   97,10186,   87,10163,   76,  189,  178,
 1557,   98,  112,    0,    5,,2006-09-15,  360,   47,  360, 1557,    1,23.9,    0,,    1,15.6,    1,    1,,,,,,,,,,,,,,,   97,10159,   85,10132,   69,  178,  167,
 1345,   63,   72,    0,  180,,2006-09-14,  320,   26,  330, 1347,    1,20.6,    0,,    1,16.1,    1,    1,,,,,,,,,,,,,,,  100,10142,   95,10119,   90,  178,  172,
 0108,   63,   72,    0,    0,,2006-09-13,  170,   42,  180, 1505,,20.0,    0,,,16.1,    1,,,,,,,,,,,,,,,,   81,10173,   76,10152,   71,  156,  139,
 2359,   54,   63,    0,    0,,2006-09-12,  170,   26,  170, 2358,,21.1,    0,,,16.7,,,,,,,,,,,,,,,,,   68,10240,   59,10220,   49,  133,  100,
 0944,   67,   76,    0,    0,,2006-09-11,   40,   37,   50, 0723,    1,20.6,    0,,    1,17.2,    1,    1,,,,,,,,,,,,,,,   93,10254,   73,10227,   61,  161,  139,
 1923,   63,   76,    0,    0,    1,2006-09-10,  110,   31,  120, 1922,    1,28.3,    0,,    1,17.8,,,,,,,,,,,,,,,,,   87,10207,   69,10176,   51,  189,  167,
 1705,   54,   63,    0,    0,    1,2006-09-09,  320,   21,  320, 1634,    1,29.4,    0,,    1,18.9,,,,,,,,,,,,,,,,,   97,10179,   71,10152,   41,  194,  178,
 1700,   58,   67,    0,    0,    1,2006-09-08,  170,   28,  180, 1600,    1,27.8,    0,,    1,18.3,,,,,,,,,,,,,,,,,   93,10186,   75,10163,   53,  200,  178,
 1717,   58,   63,    0,    0,    1,2006-09-07,  120,   13,  120, 1725,    1,27.8,    0,,    1,16.1,,,,,,,,,,,,,,,,,   93,10183,   71,10163,   44,  183,  161,
 1235,   45,   58,    0,    0,    1,2006-09-06,  350,   15,  350, 1224,    1,24.4,    0,,    1,17.2,    1,,,,,,,,,,,,,,,,   97,10166,   79,10142,   60,  183,  167,
 1117,   80,   98,    0,  450,,2006-09-05,   10,   41,   10, 1233,    1,20.0,    0,,    1,17.8,    1,    1,,,,,,,,,,,,,,,  100,10166,   94,10142,   84,  178,  172,
 2034,   45,   58,    0,    0,,2006-09-04,  210,   26,  270, 1619,,25.6,    0,,,18.3,    1,,,,,,,,,,,,,,,,   90,10196,   70,10173,   45,  178,  156,
 2007,   45,   54,    0,    0,,2006-09-03,   20,   15,   20, 2006,,26.1,    0,,,17.2,,,,,,,,,,,,,,,,,   90,10183,   70,10156,   54,  178,  156,
 0138,  107,  139,    0,  135,,2006-09-02,   20,   40,   20, 0023,    1,20.6,    0,,    1,15.6,    1,    1,,,,,,,,,,,,,,,  100,10122,   91,10085,   78,  172,  167,
 1454,  170,  206,    0,  554,,2006-09-01,   40,  107,   30, 1453,    1,19.4,    0,,    1,15.6,    1,,,,,,,,,,,,,,,,   97,10156,   89,10142,   73,  167,  156,
 2351,   98,  116,    0,    0,,2006-08-31,   50,   65,   60, 2238,,24.4,    0,,,19.4,    1,,,,,,,,,,,,,,,,   90,10193,   70,10163,   59,  183,  161,
 1811,   76,   89,    0,   15,    1,2006-08-30,   50,   47,   60, 1803,    1,27.2,    0,,    1,20.6,    1,,,,,,,,,,,,,,,,   90,10132,   81,10102,   69,  211,  200,
 1622,   94,  103,    0,    3,    1,2006-08-29,  220,   35,  220, 1621,    1,35.0,    0,,    1,24.4,    1,,,,,,,,,,,,,,,,   97,10078,   76,10058,   44,  244,  228,
 0016,   89,  107,    0,    0,,2006-08-28,  200,   37,  200, 0015,,33.9,    0,,,25.6,    1,,,,,,,,,,,,,,,,   76,10119,   61,10102,   42,  233,  200,
 1439,   89,  103,    0,    0,,2006-08-27,  180,   58,  210, 2358,,31.7,    0,,,23.9,    1,,,,,,,,,,,,,,,,   85,10166,   64,10149,   50,  228,  206,
 1837,   80,   98,    0,    0,    1,2006-08-26,   60,   43,   50, 2040,,31.7,    0,,,23.9,    1,,,,,,,,,,,,,,,,   85,10173,   69,10146,   55,  228,  206,
 1727,   58,   72,    0,    0,    1,2006-08-25,  200,   34,  350, 1228,    1,33.9,    0,,    1,22.8,,,,,,,,,,,,,,,,,   88,10146,   59,10122,   32,  222,  189,
 1621,   58,   72,    0,    0,    1,2006-08-24,   20,   30,  330, 1532,,33.3,    0,,,21.7,,,,,,,,,,,,,,,,,   81,10142,   57,10119,   27,  211,  172,
 1336,   58,   72,    0,    0,,2006-08-23,  320,   26,  320, 1226,,32.2,    0,,,21.1,,,,,,,,,,,,,,,,,   84,10152,   56,10132,   31,  206,  167,
 1901,   63,   72,    0,    0,,2006-08-22,  200,   28,  200, 1932,,31.7,    0,,,20.6,,,,,,,,,,,,,,,,,   84,10179,   60,10156,   39,  206,  172,
 0027,   72,   94,    0,    0,,2006-08-21,  350,   36,  360, 0922,,30.6,    0,,,18.9,,,,,,,,,,,,,,,,,   79,10176,   55,10149,   36,  189,  144,
 1502,  103,  125,    0,    0,    1,2006-08-20,  330,   38,  330, 1502,,33.3,    0,,,24.4,,,,,,,,,,,,,,,,,   85,10119,   62,10091,   42,  228,  200,
 2219,   80,   94,    0,    0,,2006-08-19,  180,   47,  180, 2219,,31.7,    0,,,22.8,,,,,,,,,,,,,,,,,   94,10152,   76,10139,   59,  233,  217,
 1733,   63,   72,    0,    0,,2006-08-18,   90,   26,  100, 1728,,30.6,    0,,,20.0,,,,,,,,,,,,,,,,,   90,10210,   66,10190,   42,  206,  178,
 1623,   63,   80,    0,    0,,2006-08-17,  130,   35,  120, 1530,,31.1,    0,,,20.6,,,,,,,,,,,,,,,,,   76,10220,   59,10196,   40,  200,  167,
 1826,   58,   80,    0,    0,,2006-08-16,   80,   32,  320, 1155,,32.2,    0,,,21.1,,,,,,,,,,,,,,,,,   64,10196,   47,10169,   27,  189,  139,
 1226,   63,   76,    0,    0,,2006-08-15,  330,   38,  210, 0158,,31.1,    0,,,24.4,,,,,,,,,,,,,,,,,   82,10129,   64,10102,   45,  222,  194,
 1519,   94,  107,    0,    0,,2006-08-14,  180,   56,  170, 1607,,31.7,    0,,,20.0,,,,,,,,,,,,,,,,,   81,10146,   65,10129,   48,  211,  189,
 1546,   72,   89,    0,    0,,2006-08-13,  210,   35,  210, 1546,,28.9,    0,,,16.1,,,,,,,,,,,,,,,,,   78,10186,   58,10166,   40,  178,  139,
 0206,   72,   89,    0,    0,,2006-08-12,   40,   32,   40, 0205,,28.3,    0,,,17.2,,,,,,,,,,,,,,,,,   65,10176,   46,10152,   24,  156,  100,
 0710,   80,  107,    0,    0,    1,2006-08-11,   20,   35,   10, 0709,    1,28.3,    0,,    1,19.4,,,,,,,,,,,,,,,,,   97,10129,   61,10102,   33,  189,  156,
 0900,   76,   89,    0,   43,    1,2006-08-10,  200,   38,  200, 0904,    1,23.9,    0,,    1,21.7,    1,,,,,,,,,,,,,,,,   97,10125,   84,10108,   69,  206,  194,
 0056,   67,   76,    0,    0,,2006-08-09,   30,   36,  170, 1449,,29.4,    0,,,20.0,,,,,,,,,,,,,,,,,   67,10190,   53,10169,   37,  189,  144,
 1628,   80,   98,    0,    0,    1,2006-08-08,  350,   40,  350, 1628,    1,32.2,    0,,,23.9,,,,,,,,,,,,,,,,,   90,10173,   57,10146,   29,  217,  183,
 1954,  148,  179,    0,  201,    1,2006-08-07,  260,   40,  270, 1954,    1,33.9,    0,,,21.7,    1,,    1,,,,,,,,    1,,,,,,   96,10176,   74,10156,   49,  239,  222,
 2238,   67,   80,    0,    0,,2006-08-06,  200,   40,  200, 2228,,32.8,    0,,,22.2,,,,,,,,,,,,,,,,,   74,10213,   52,10190,   32,  206,  167,
 1943,   58,   72,    0,    0,,2006-08-05,  110,   32,  310, 1456,,33.3,    0,,,22.8,,,,,,,,,,,,,,,,,   77,10186,   50,10156,   31,  206,  161,
 1815,   98,  112,    0,    0,,2006-08-04,  360,   43,  320, 1334,,34.4,    0,,,25.6,,,,,,,,,,,,,,,,,   77,10125,   57,10098,   42,  233,  206,
 1229,   76,   94,    0,    0,    1,2006-08-03,  270,   32,  270, 1229,,38.3,    0,,,27.2,,,,,,,,,,,    1,,,,,,   79,10105,   57,10085,   37,  256,  222,
 1519,   67,   80,    0,    0,    1,2006-08-02,  260,   33,  250, 1435,,37.2,    0,,,26.7,,,,,,,,,,,,,,,,,   79,10132,   58,10112,   39,  256,  228,
 1416,   89,  103,    0,    0,    1,2006-08-01,  180,   30,  150, 1416,,36.7,    0,,,26.1,,,,,,,,,,,,,,,,,   82,10146,   61,10122,   45,  256,  228,
